user_id,poi_id,timestamp
synth_user_2,4de90a93d1648c979641da2e,Mon Jan 21 08:46:17 +0000 2013
synth_user_2,4b083651f964a520660623e3,Thu Jun 14 07:27:32 +0000 2012
synth_user_2,4d4e3833db1b37041d130b1f,Thu Jun 14 08:56:22 +0000 2012
synth_user_2,4b058818f964a520a7b122e3,Thu May 23 20:39:08 +0000 2013
synth_user_2,4be47d6fbcef2d7ff1a002e5,Fri Aug 30 12:32:59 +0000 2013
synth_user_2,4bc92dfe3740b713096a5e65,Sun Apr 15 00:03:12 +0000 2012
synth_user_2,4bf353ef94af2d7fb86e3972,Wed Apr 24 10:18:01 +0000 2013
synth_user_2,4fbc519ce4b09abf290f7f9d,Thu Feb 21 11:32:18 +0000 2013
synth_user_2,4d8b16dd5ecdf04dfeaecb8a,Fri Jul 06 03:34:00 +0000 2012
synth_user_2,4b189466f964a52049d423e3,Sun Jun 10 05:57:29 +0000 2012
synth_user_2,4b503d8ff964a520fd1e27e3,Tue Jul 17 11:53:39 +0000 2012
synth_user_2,4f97f475e4b0d3c3acf968be,Mon May 07 00:37:13 +0000 2012
synth_user_2,4f28a363e4b01c87678f4028,Sat May 05 16:46:46 +0000 2012
synth_user_2,4ba4466af964a520209238e3,Thu Nov 01 01:22:29 +0000 2012
synth_user_2,4d58df144d9a721ebee83a0e,Sun Mar 17 06:58:28 +0000 2013
synth_user_2,4dc0a9cf7d8bf48713b18459,Fri May 04 13:44:44 +0000 2012
synth_user_2,4e0a9c8fd4c07b3c11788b94,Thu Sep 06 06:58:34 +0000 2012
synth_user_3,4e9bd9acd22d8be5899e9258,Sat May 11 09:06:36 +0000 2013
synth_user_3,4b058818f964a520bdb122e3,Sun May 13 03:51:13 +0000 2012
synth_user_3,50ca279ee4b073809e7162aa,Fri Apr 27 12:04:29 +0000 2012
synth_user_3,4ffaa145e4b025109ba98d93,Mon May 14 13:16:37 +0000 2012
synth_user_3,508abaa2498eb2451b37c577,Thu Oct 25 04:06:39 +0000 2012
synth_user_3,4b28514df964a520739224e3,Fri Mar 08 01:05:27 +0000 2013
synth_user_3,4cca76120a9ab1f7fdd41bf4,Sun May 27 11:42:22 +0000 2012
synth_user_3,4dfea23252b1141e5ed16a0b,Wed Mar 06 23:12:21 +0000 2013
synth_user_3,4c15177c7f7f2d7f73dbe168,Fri May 11 11:37:46 +0000 2012
synth_user_3,4c160b9382a3c9b6bba0fff8,Mon Dec 10 09:26:49 +0000 2012
synth_user_3,4c8a2140a92fa0936e3f8ebf,Fri Jul 06 13:17:22 +0000 2012
synth_user_3,4bc83cdc8b7c9c74e2bf37cf,Sat Oct 13 13:02:09 +0000 2012
synth_user_3,4bb610c81344b71318e99c04,Tue May 15 12:53:49 +0000 2012
synth_user_3,505d8a48e4b08ab5c27e7a6d,Tue May 22 04:56:56 +0000 2012
synth_user_3,4b642f91f964a52019a32ae3,Wed Mar 13 07:55:39 +0000 2013
synth_user_4,4b9311dff964a520ec3234e3,Fri May 11 17:50:06 +0000 2012
synth_user_4,4b0d0de8f964a520774323e3,Fri Jul 06 10:53:48 +0000 2012
synth_user_4,4c26fe593703d13a5168a636,Sat Jul 07 11:03:06 +0000 2012
synth_user_4,4bd04dc5a8b3a593af92635f,Sun May 13 11:00:45 +0000 2012
synth_user_4,4b7fbd56f964a520b13b30e3,Sat Dec 22 08:04:55 +0000 2012
synth_user_4,4bc26d6774a9a593365dd3f6,Sun May 13 05:03:15 +0000 2012
synth_user_4,4b05880ef964a520d6ae22e3,Mon Nov 26 12:30:53 +0000 2012
synth_user_4,4b058816f964a52016b122e3,Mon Jul 08 12:55:01 +0000 2013
synth_user_4,4e925263e5fa72f70fba5010,Sat Sep 15 14:43:15 +0000 2012
synth_user_4,4ef1f0b6f7905f06ef9878e1,Sat Sep 15 15:17:51 +0000 2012
synth_user_4,4bc53dec6936952162eb8388,Thu Aug 16 22:35:18 +0000 2012
synth_user_4,4b0cda2cf964a520314223e3,Tue May 08 22:24:37 +0000 2012
synth_user_4,4b261a2bf964a5207f7824e3,Thu Jul 05 11:36:51 +0000 2012
synth_user_4,4ec9a689b634b2fd77068d9a,Mon Jul 09 04:29:31 +0000 2012
synth_user_4,4f94ea8be4b0a20c27752c2b,Fri May 04 10:56:22 +0000 2012
synth_user_4,4b8b8677f964a520d3a132e3,Sat Jul 28 10:32:12 +0000 2012
synth_user_4,4ccac71fc4d06dcb72fd6403,Thu May 17 04:27:07 +0000 2012
synth_user_4,4b0bd124f964a520e03323e3,Mon Jun 25 09:33:37 +0000 2012
synth_user_4,4c31b797452620a1eaf5200f,Mon Dec 31 02:56:29 +0000 2012
synth_user_4,4b05880bf964a520c0ad22e3,Sat May 12 04:36:50 +0000 2012
synth_user_4,4ce9f3c19f776ea8058e6622,Sat Jun 01 17:07:52 +0000 2013
synth_user_4,4b5af51bf964a5203adc28e3,Tue May 22 02:28:20 +0000 2012
synth_user_4,4b38d8fbf964a520195125e3,Tue Mar 12 07:37:42 +0000 2013
synth_user_4,4bcbde113740b713824f6365,Wed Apr 11 06:53:03 +0000 2012
synth_user_4,4d5c80d8775f8cfad103b7e0,Tue May 29 10:44:08 +0000 2012
synth_user_4,51cd2ba7498ea4582cbc218c,Fri Oct 26 07:13:36 +0000 2012
synth_user_4,4ed65c73e5faf148a797ba33,Sun Dec 23 12:25:05 +0000 2012
synth_user_4,4f53f169e4b02d0eb517661c,Fri Apr 20 11:04:51 +0000 2012
synth_user_4,4ee23e7629c20563bbca7266,Thu Jun 07 08:47:47 +0000 2012
synth_user_4,4b08e700f964a520421323e3,Wed Feb 13 06:39:59 +0000 2013
synth_user_4,4b0bb878f964a520353323e3,Sat Aug 11 13:48:08 +0000 2012
synth_user_4,4bd6b4925631c9b60239a630,Sun Apr 07 14:58:00 +0000 2013
synth_user_4,4b05880ef964a520d6ae22e3,Sun Mar 10 08:54:57 +0000 2013
synth_user_4,4b0bd124f964a520e03323e3,Sat Jan 26 04:30:30 +0000 2013
synth_user_4,4b56e5aaf964a520761e28e3,Wed May 01 02:55:47 +0000 2013
synth_user_4,4bfb8d0265fbc9b62e88916c,Wed Nov 21 08:38:02 +0000 2012
synth_user_4,4e1acb3545dd120c12246234,Sun Dec 16 08:39:30 +0000 2012
synth_user_4,4d92d4349213b1f70cc1ba46,Fri Dec 28 10:55:52 +0000 2012
synth_user_4,4c578d1c12f0d13a1b8d07ad,Wed Nov 07 10:14:27 +0000 2012
synth_user_4,4c384f3e93db0f474f592192,Mon Dec 03 11:17:36 +0000 2012
synth_user_4,4b70020df964a5202d032de3,Sun May 12 12:17:50 +0000 2013
synth_user_4,4be693212468c92858810143,Mon Mar 11 00:46:10 +0000 2013
synth_user_4,4f462917e4b0b2b96aea9caf,Mon Jul 02 11:14:03 +0000 2012
synth_user_4,4c9de3d4542b224b4031ee9f,Mon Sep 09 15:48:43 +0000 2013
synth_user_4,4c25fd04905a0f478e616260,Wed Apr 11 07:28:58 +0000 2012
synth_user_4,4bb610c81344b71318e99c04,Tue May 08 14:27:28 +0000 2012
synth_user_4,4c733583376da093b6a9a8c6,Sun Dec 09 14:27:12 +0000 2012
synth_user_4,4b0a6729f964a520c72323e3,Sun Apr 07 05:49:08 +0000 2013
synth_user_4,4ecbabab49015d98b1756e2b,Thu Dec 13 10:22:19 +0000 2012
synth_user_4,4b0a71d7f964a5201a2423e3,Wed Dec 19 11:24:04 +0000 2012
synth_user_4,4e0d5b1f1f6e9964ea187eaa,Mon Jan 07 06:36:49 +0000 2013
synth_user_4,4c014a71cf3aa593bcc8ccb0,Tue Apr 02 10:44:39 +0000 2013
synth_user_4,4c7efb951415b7131956fd5c,Thu Jun 14 11:03:14 +0000 2012
synth_user_4,4c500618dcb5d13a44404008,Fri Jun 15 13:05:08 +0000 2012
synth_user_4,4bdc423f2a3a0f475b09b2b6,Tue May 22 08:34:04 +0000 2012
synth_user_4,4cf7baab1cfea0938065e639,Sun May 27 14:43:32 +0000 2012
synth_user_4,4c853176ee6fef3bd6893a5c,Sun Jan 06 05:37:12 +0000 2013
synth_user_4,4bb6eb2ff562ef3b22e43097,Mon Dec 10 04:45:43 +0000 2012
synth_user_4,4bdfbe2389ca76b0e5c45d5e,Sun Apr 29 11:18:38 +0000 2012
synth_user_4,4b058816f964a520f0b022e3,Thu Jun 21 07:01:27 +0000 2012
synth_user_4,4b87b5a6f964a5202ac831e3,Mon May 14 15:47:28 +0000 2012
synth_user_4,4bb19b60f964a520c89b3ce3,Sat Jan 26 06:26:41 +0000 2013
synth_user_4,4b058814f964a52087b022e3,Wed May 09 13:18:57 +0000 2012
synth_user_4,4b0e6213f964a5203e5723e3,Thu Jun 14 09:35:30 +0000 2012
synth_user_4,4b3d6d0cf964a520fe9325e3,Sun Mar 17 16:06:44 +0000 2013
synth_user_4,4bb9b9c898c7ef3b80423202,Tue Jun 05 00:24:41 +0000 2012
synth_user_4,4b245a6ef964a5205c6624e3,Fri Apr 27 12:04:32 +0000 2012
synth_user_4,4cc0d6d056bda093976ae835,Sun Jan 13 06:01:11 +0000 2013
synth_user_4,4bd12a04462cb7134fe9d907,Fri Aug 23 13:29:14 +0000 2013
synth_user_4,4b594c74f964a5205a8428e3,Sat Jan 26 08:59:55 +0000 2013
synth_user_4,4bc8306c0050b713b8f2b93b,Fri Mar 15 03:48:49 +0000 2013
synth_user_4,4b058818f964a520b9b122e3,Mon May 06 07:49:19 +0000 2013
synth_user_4,4b44cd7af964a520a3fc25e3,Mon Mar 18 01:50:04 +0000 2013
synth_user_4,4b058814f964a5206bb022e3,Thu Nov 01 09:11:35 +0000 2012
synth_user_4,4bac8a81f964a52022fa3ae3,Fri Feb 08 04:49:35 +0000 2013
synth_user_4,4c6a9ea935d3be9a58472206,Thu Dec 06 00:42:24 +0000 2012
synth_user_4,4bcc6a18b6c49c7487a39391,Mon Nov 26 04:46:35 +0000 2012
synth_user_4,4c6b9ad51fb2a1431ebcf9e6,Sat May 04 15:20:26 +0000 2013
synth_user_4,4f29c8b2e4b05879eb51c706,Sun Jan 27 12:12:18 +0000 2013
synth_user_4,4d7195e7d145a1cd9680a7f3,Tue Jul 03 08:46:39 +0000 2012
synth_user_4,4cd4f6e2886cb60cee688189,Sat Jul 28 11:52:56 +0000 2012
synth_user_4,4c7ba42597028cfadc5ae1fe,Wed May 09 04:22:16 +0000 2012
synth_user_4,4b058814f964a5209bb022e3,Mon Jul 09 07:55:43 +0000 2012
synth_user_4,4c20d62f8082d13a1d44f82a,Tue Jun 05 08:00:14 +0000 2012
synth_user_4,4b23154af964a520195324e3,Sat May 05 09:54:03 +0000 2012
synth_user_4,4b5bf112f964a520341e29e3,Sat May 11 06:41:27 +0000 2013
synth_user_4,4ce1378198ab6a31c06562e1,Mon Jun 25 11:59:04 +0000 2012
synth_user_4,4b6bace0f964a5202a152ce3,Wed May 16 16:20:22 +0000 2012
synth_user_4,4c775cda93faa093a2c5f0fb,Thu Jul 11 08:29:57 +0000 2013
synth_user_4,4b5da988f964a520ae6529e3,Tue Apr 24 18:00:41 +0000 2012
synth_user_4,4bc83cdc8b7c9c74e2bf37cf,Wed May 30 02:18:20 +0000 2012
synth_user_4,4b9cb86af964a520097836e3,Sun Dec 23 07:35:53 +0000 2012
synth_user_4,4b11258cf964a520667823e3,Wed Sep 05 23:57:55 +0000 2012
synth_user_4,4cef187d7b94370490ee3053,Thu May 31 21:26:38 +0000 2012
synth_user_4,4f997c42e4b0bafe896d36dc,Sat Jul 07 23:08:10 +0000 2012
synth_user_4,4b077a2cf964a520fdfd22e3,Sat Dec 22 08:15:05 +0000 2012
synth_user_4,50165ac7e4b06fc7cff6d3ee,Tue Apr 10 11:25:20 +0000 2012
synth_user_4,4e6ac2fcd164c37bf4bc1538,Tue Apr 24 14:48:07 +0000 2012
synth_user_4,4bb9c1a6935e9521d3512790,Thu Feb 14 07:07:58 +0000 2013
synth_user_4,4b130770f964a520f49223e3,Tue Jan 01 04:21:15 +0000 2013
synth_user_4,506e1720e4b0a7f999c9fe00,Thu Feb 07 22:46:17 +0000 2013
synth_user_4,4c02034cf815a593103c0a96,Sat Oct 27 06:59:52 +0000 2012
synth_user_4,4b067835f964a52019ec22e3,Sun Jul 22 13:21:41 +0000 2012
synth_user_4,4cc640a242d1b60c93752813,Mon Dec 17 10:05:16 +0000 2012
synth_user_4,4dcc988a091a2e3e5b7714b4,Sat May 18 02:30:38 +0000 2013
synth_user_4,4ce55576ca41236ac9b37b4b,Sat Jul 28 15:57:04 +0000 2012
synth_user_4,4bd42725046076b0346b7771,Sun Jul 29 02:00:54 +0000 2012
synth_user_4,4b058819f964a520dcb122e3,Fri Mar 15 11:52:00 +0000 2013
synth_user_4,4c853176ee6fef3bd6893a5c,Sun Mar 24 05:48:01 +0000 2013
synth_user_4,4e6ec4f52271c30fff1f5358,Fri Nov 30 15:15:22 +0000 2012
synth_user_4,4b0cc7baf964a520cc4123e3,Thu Apr 19 11:14:05 +0000 2012
synth_user_4,4f87fc8ae4b0089de77fd22a,Thu Nov 22 07:41:58 +0000 2012
synth_user_4,4b0bd124f964a520e03323e3,Sat Apr 21 12:01:02 +0000 2012
synth_user_4,4b3c6a02f964a520558425e3,Tue Feb 05 23:50:11 +0000 2013
synth_user_4,4ba587fef964a520d40f39e3,Fri Aug 10 04:29:22 +0000 2012
synth_user_4,4efdb3be30f899233030004a,Thu Nov 08 09:48:27 +0000 2012
synth_user_4,4b189466f964a52049d423e3,Fri May 31 16:18:36 +0000 2013
synth_user_4,4f432c54e4b0561bff2ec427,Sat Sep 07 09:40:58 +0000 2013
synth_user_4,4b1ee9ebf964a5207e2124e3,Thu Jul 12 14:29:43 +0000 2012
synth_user_4,4b504548f964a520791f27e3,Mon Feb 25 05:15:38 +0000 2013
synth_user_4,5093da1ee4b024b7d6f97c4d,Sat Apr 14 16:57:04 +0000 2012
synth_user_4,4c74ec7adb52b1f7373e77dc,Tue Mar 26 11:55:11 +0000 2013
synth_user_4,4c0c507c009a0f474c87ecbf,Tue Mar 12 05:53:35 +0000 2013
synth_user_4,4f7fb464e4b020c7bd37f999,Fri Oct 26 03:16:40 +0000 2012
synth_user_4,4bb9b8627421a5939df3c240,Fri Dec 21 09:53:18 +0000 2012
synth_user_4,4bcc85e6937ca5932f3aab92,Fri Apr 19 09:44:17 +0000 2013
synth_user_4,4b0a7b55f964a520552423e3,Mon Jun 11 16:07:07 +0000 2012
synth_user_4,4bd7de1d0b779c74b51006a0,Sun Jun 03 23:54:26 +0000 2012
synth_user_4,4eebe61e5c5c794ad056c604,Sat May 26 06:03:14 +0000 2012
synth_user_4,4b1ee9ebf964a5207e2124e3,Tue Jun 26 22:55:13 +0000 2012
synth_user_4,4c273be4aa77ef3ba9e698b0,Thu Jun 07 04:55:22 +0000 2012
synth_user_4,4b058815f964a520afb022e3,Tue Aug 13 00:13:43 +0000 2013
synth_user_4,4b058817f964a52062b122e3,Wed May 01 12:32:26 +0000 2013
synth_user_4,4c99fe86d4b1b1f7a71acc35,Fri Mar 15 15:31:59 +0000 2013
synth_user_4,4d6481564e1ea1cd5dd845b9,Wed May 15 03:51:48 +0000 2013
synth_user_4,50bab07ee4b0073fac199dd7,Sat Apr 14 14:13:41 +0000 2012
synth_user_4,4b0bd124f964a520e03323e3,Fri Nov 23 11:42:15 +0000 2012
synth_user_4,4b05880af964a520adad22e3,Thu Aug 16 23:12:06 +0000 2012
synth_user_4,4c2c3a9817a29c74aeb2e212,Sat Jul 14 07:47:55 +0000 2012
synth_user_4,4c67de1d8e9120a1dc7cdb64,Sat Aug 10 20:09:07 +0000 2013
synth_user_4,4c775cda93faa093a2c5f0fb,Sun Jun 03 10:43:28 +0000 2012
synth_user_5,517781b0e4b09b20f178ae9b,Sat Aug 18 07:56:16 +0000 2012
synth_user_5,4b4834b3f964a520154a26e3,Sun May 27 05:42:14 +0000 2012
synth_user_5,4c384f3e93db0f474f592192,Tue May 15 10:26:34 +0000 2012
synth_user_5,4b729547f964a5205b7f2de3,Wed May 08 00:41:12 +0000 2013
synth_user_5,4f82b552e4b0bc141927257e,Fri May 11 12:26:29 +0000 2012
synth_user_5,4fd9e587e4b0884c8e8f6292,Tue May 14 11:52:37 +0000 2013
synth_user_5,4e925263e5fa72f70fba5010,Tue Jun 05 09:03:05 +0000 2012
synth_user_5,4b1baa07f964a52084fc23e3,Sun Mar 17 05:21:21 +0000 2013
synth_user_5,506fabf2e4b0b20db084d45d,Fri Jan 18 03:15:19 +0000 2013
synth_user_5,4e487ddfaeb70e74f4b05c67,Sun Dec 09 07:34:30 +0000 2012
synth_user_5,4b05880af964a5208aad22e3,Thu Apr 26 10:20:09 +0000 2012
synth_user_6,4b077a2cf964a520fdfd22e3,Wed Mar 27 13:52:02 +0000 2013
synth_user_6,4b827329f964a5206fd330e3,Fri Jan 18 06:56:56 +0000 2013
synth_user_6,4bf11aea21072d7f3693208b,Wed Apr 11 05:24:36 +0000 2012
synth_user_6,4ce8137be1eeb60c0b09a1ae,Mon Dec 17 23:37:00 +0000 2012
synth_user_6,4c5f7d4412e5c9288f5f1d4c,Thu Jun 21 05:03:05 +0000 2012
synth_user_6,4e576fadfa76435f0bce697b,Thu Nov 01 10:07:56 +0000 2012
synth_user_6,4cdd032bd549548190ef44b2,Fri Apr 06 15:08:40 +0000 2012
synth_user_6,4b9477c9f964a5209b7a34e3,Sun May 26 10:02:19 +0000 2013
synth_user_6,4b70020df964a5202d032de3,Sat Feb 02 18:20:20 +0000 2013
synth_user_6,4bb9b8627421a5939df3c240,Sun Dec 09 23:26:47 +0000 2012
synth_user_6,4b0cc7baf964a520cc4123e3,Mon May 21 10:09:35 +0000 2012
synth_user_6,4b755c0ef964a52022082ee3,Fri Nov 02 09:16:00 +0000 2012
synth_user_6,4bb8d61ecf2fc9b684ea9f02,Fri Jul 06 12:59:13 +0000 2012
synth_user_6,4b1dbe22f964a520bb1424e3,Thu Mar 28 11:22:37 +0000 2013
synth_user_6,4f33c4d7e4b0a7499a5ec110,Sun Mar 17 09:06:04 +0000 2013
synth_user_6,4dc98277d22dc853b4e7b18a,Wed Mar 20 12:31:43 +0000 2013
synth_user_6,4e1acb3545dd120c12246234,Fri Dec 28 06:40:50 +0000 2012
synth_user_6,4d1f0d46bdd7a09334f5e2ce,Thu Jul 12 08:50:26 +0000 2012
synth_user_6,4bb9c1a6935e9521d3512790,Mon Jul 02 08:23:11 +0000 2012
synth_user_6,4b2c0d8ff964a52086c024e3,Thu Jun 14 06:43:23 +0000 2012
synth_user_6,4bc15b3db492d13ad60ca660,Tue Jul 17 10:43:08 +0000 2012
synth_user_6,4b0dc9c6f964a520255023e3,Mon Aug 26 07:37:20 +0000 2013
synth_user_6,4f3256f5e4b0d77c28f71ca0,Sat Apr 21 11:49:03 +0000 2012
synth_user_6,4bd2c92aa8b3a5932780685f,Thu May 09 06:54:44 +0000 2013
synth_user_6,4bdac0003904a593aa2f479e,Sun Dec 02 07:55:31 +0000 2012
synth_user_6,4cadbc3d8c48a093e8296e2c,Sun Mar 24 08:46:45 +0000 2013
synth_user_6,4b9c7db1f964a5202e6c36e3,Fri Nov 23 10:54:25 +0000 2012
synth_user_6,4c9e0f5854c8a1cd0392894b,Sat Apr 28 11:27:58 +0000 2012
synth_user_6,4b0c82d7f964a520933e23e3,Tue Feb 05 04:46:33 +0000 2013
synth_user_6,4d41fe61fe6ab60ca8b24739,Fri Apr 20 03:12:31 +0000 2012
synth_user_6,4b70020df964a5202d032de3,Tue May 15 03:06:44 +0000 2012
synth_user_6,4b058819f964a520d4b122e3,Mon Jan 14 03:37:25 +0000 2013
synth_user_6,4b058814f964a5209bb022e3,Thu Jun 20 06:20:23 +0000 2013
synth_user_6,4f14347ae4b000502ec5bd36,Sat Aug 18 06:37:15 +0000 2012
synth_user_7,4bbc1b7eed7776b0175b3f51,Mon Jan 21 10:55:11 +0000 2013
synth_user_7,4b34a673f964a5202c2825e3,Thu Nov 08 11:46:35 +0000 2012
synth_user_7,4c23368311de20a19d0286ce,Mon Mar 18 17:25:07 +0000 2013
synth_user_7,4c6a0b9eb56e9c74e16dc485,Fri Dec 07 11:36:55 +0000 2012
synth_user_8,4b5988bdf964a520738b28e3,Wed May 16 11:38:55 +0000 2012
synth_user_9,4ba7a153f964a52021a439e3,Tue Nov 20 14:06:29 +0000 2012
synth_user_10,4bdae5b463c5c9b65b5e2568,Tue Jun 19 10:05:58 +0000 2012
synth_user_10,4ffaa145e4b025109ba98d93,Wed Apr 11 02:26:18 +0000 2012
synth_user_11,4b44cd7af964a520a3fc25e3,Wed May 02 05:31:54 +0000 2012
synth_user_11,4b949b12f964a5208e7e34e3,Wed May 08 11:13:53 +0000 2013
synth_user_11,4efababdbe7bb478508bd6fa,Tue Aug 06 10:17:05 +0000 2013
synth_user_11,4fe09190e4b02388dafedece,Fri Oct 19 12:42:11 +0000 2012
synth_user_12,4b59aa17f964a520909128e3,Fri Jul 13 07:19:25 +0000 2012
synth_user_12,4b5da988f964a520ae6529e3,Sun Dec 23 05:42:52 +0000 2012
synth_user_12,510bb629e4b0c5028062b5b7,Sun Jul 29 06:15:22 +0000 2012
synth_user_12,4c99bad178ffa0932e4c6675,Mon Dec 31 05:55:12 +0000 2012
synth_user_12,4f9f3ff3e4b01426c55d112b,Mon Apr 23 05:42:07 +0000 2012
synth_user_12,4b058814f964a52087b022e3,Wed Jun 13 01:39:48 +0000 2012
synth_user_12,4b058819f964a520dfb122e3,Tue Jan 29 23:01:58 +0000 2013
synth_user_12,4e362a8614952ff6cbd02195,Tue Jan 29 12:26:18 +0000 2013
synth_user_12,4c7e63675af8b60cc5429210,Sun Jul 22 11:52:09 +0000 2012
synth_user_12,4d80b51b1013236adcda8c35,Mon Feb 11 08:27:57 +0000 2013
synth_user_12,4b677b04f964a5207d512be3,Tue Jan 22 12:02:25 +0000 2013
synth_user_12,4cdd032bd549548190ef44b2,Tue Apr 16 09:02:55 +0000 2013
